id_curriculo_componente;id_curriculo;id_componente_curricular;semestre_oferta;tipo_vinculo_componente;nivel_ensino;id_componente;tipo_componente;codigo;nivel;nome;unidade_responsavel;ch_teorico;ch_pratico;ch_estagio;ch_total;ch_dedicada_docente;ch_ead;cr_max_ead;permite_horario_flexivel;qtd_unidades;procedimentos_avaliacao;equivalencia;pre_requisito;co_requisito;ementa;bibliografia;objetivos;conteudo;competencias_habilidades;referencias;ano_programa;periodo_programa;modalidade;curso_componente;relacao_BES;relacao_BCC;relacao_BTI_L;relacao_BIA
133799082;133797961;69585;0;OPTATIVO;GRADUAÇÃO;69585;MÓDULO;IMD0907;G;TECNOLOGIAS DE COMUNICAÇÃO PARA INTERNET DAS COISAS;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;;;Fundamentos de comunicação de dados. Técnicas de transmissão de dados. Protocolos em camadas. Tecnologias de comunicação para dispositivos IoT: Bluetooth, ZigBee, 6LoWPAN, Wi-Fi, 3G & 4G, NFC, RFID , Ethernet e outras.;;A DEFINIR;A DEFINIR;;;2024;1;Presencial;;optativaNova;naodefinido;optativa;naodefinido
179823073;133804382;80360;0;OPTATIVO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134044516;134044403;61084;0;OPTATIVO;GRADUAÇÃO;61084;MÓDULO;IMD0251;G;TÓPICOS ESPECIAIS EM INFORMÁTICA EDUCACIONAL B;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;A definir.;;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
139890030;133797961;72273;0;OPTATIVO;GRADUAÇÃO;72273;MÓDULO;IMD1203;G;INTERDISCIPLINARIDADE E TRANSVERSALIDADE EM TECNOLOGIA DA INFORMAÇÃO;INSTITUTO METROPOLE DIGITAL;30;0;0;30;0;0;20;true;1;;;;;Interfaces da tecnologia da informação com diferentes áreas da produção de conhecimento. ;;a definir;a definir;;;2023;1;Presencial;;naodefinido;naodefinido;optativa;naodefinido
133804507;133804382;52685;0;OPTATIVO;GRADUAÇÃO;52685;MÓDULO;IMD0405;G;FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;( ADM0058 ) ;;;"Conceitos básicos, organização e categorias de sistemas de informação: comércio eletrônico, sistemas de gestão, sistemas de apoio à tomada de decisão, etc.; Gerência de conhecimento e Business Inteligence; Mapeamento e Modelagem de processos de negócio; Linguagem BPMN; Relatórios e indicadores; Sistemas funcionais inovadores: Sistemas Integrados de Gestão (ERP), Gestão da cadeia de suprimentos (SCM), Gestão do relacionamento com o cliente (CRM), Gestão de conteúdo (ECM).";;"""Familiarizar o aluno com conceitos relativos sistemas de informação, possibilitando que ele tenha condições de entender os conceitos básicos de um sistema de informação. Para isso o aluno irá:
Desenvolver a capacidade de identificar as categorias de sistemas de informação;
Entender o conceito de gerência de conhecimento e business intelligence ;
Desenvolver a capacidade de modelar sistemas de negócio através de BPMN;
Identificar sistemas ERP, SCM, CRM e ECM
""";"Conceitos básicos, organização e categorias de sistemas de informação: comércio eletrônico, sistemas de gestão, sistemas de apoio à tomada de decisão, etc.; Gerência de conhecimento e Business Inteligence; Mapeamento e Modelagem de processos de negócio; Linguagem BPMN; Relatórios e indicadores; Sistemas funcionais inovadores: Sistemas Integrados de Gestão (ERP), Gestão da cadeia de suprimentos (SCM), Gestão do relacionamento com o cliente (CRM), conteúdo (ECM).";;;2024;1;Presencial;TECNOLOGIA DA INFORMAÇÃO;optativa;naodefinido;optativa;optativa
175913831;133804382;72728;0;OPTATIVO;GRADUAÇÃO;72728;MÓDULO;IMD1311;G;TÓPICOS ESPECIAIS EM INOVAÇÃO E EMPREENDEDORISMO B;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;Tópicos relacionados a inovação e empreendedorismo.;;a definir;a definir;;;2022;1;Presencial;;optativaNova;naodefinido;optativa;naodefinido
133795144;133795010;55045;0;OPTATIVO;GRADUAÇÃO;55045;MÓDULO;IMD0331;G;DESENVOLVIMENTO EM PLATAFORMAS EMBARCADAS;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;false;3;;;;;Desenvolvimento de projetos usando plataformas disponíveis no mercado. Uso de placas de desenvolvimento com processadores ARM. Linux embarcado. Sistemas baseados em Android. Desenvolvimento de aplicativos para dispositivos móveis. ;;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
133777183;105694093;21764;0;OPTATIVO;GRADUAÇÃO;21764;DISCIPLINA;DIM0410;G;TREINAMENTO PARA COMPETICOES DE PROGRAMACAO;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;;ECT1203 OU DCA0800 OU DIM0321 OU DIM0108 OU TAD0002 OU IMD1012 OU DIM0133 OU DIM0151 ;;Programação em C++ e a STL. Listras, pilhas e filas. Fiilas de prioridades, dicionários e conjuntos. Cadeias. Ordenação e busca. Aritmética e álgebra. Teoria dos números. backtracking.;;"Objetivos: 
A disciplina visa apresentar aos alunos de cursos de formação na área 
de computação o mundo das competições de programação. Essas 
competições de programação são promovidades por entidades acadêmicas e 
comerciais e visam estimular a aprendizagem de técnicas de codificação 
e de resolução de problemas através de um ambiente de competição 
sadia. A disciplina coloca os alunos em condições de competições reais 
para evidenciar as qualidades requeridas: capacidade de concentração, 
de trabalho em equipe, conhecimentos básicos 
e avançados de técnicas de programação, domínio de uma linguagem de 
programação, preocupação com a complexidade das soluções 
desenvolvidas. A disciplina visa também desenvolver essas qua";"Conteúdo: 
Elementos de C++ : strings, iteradores, vetores, algoritmos, objetos 
função, entradas e saídas, tokenização, formatação, pair, map, set. 
Representação e composição de números inteiros com tamanho arbitrário. 
Elementos de combinatória. 
Testes de primalidade, fatoração. 
Algoritmos em grades. 
Elementos de geometria computacional 
Técnicas algorítmicas: Programação dinâmica; branch & bound; 
backtracking; memoização. 

";;;2024;1;Presencial;;optativa;optativa;optativa;optativa
133804545;133804382;68479;0;OPTATIVO;GRADUAÇÃO;68479;MÓDULO;IMD0530;G;SOFTWARE LIVRE, EDUCAÇÃO E CULTURA;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;"História do movimento&#8203;Software Livre. Software Livre, inclusão digital e democratização conhecimento. Cultura Livre. Ferramentas e recursos digitais sob licenças livres  Software Educativo Livre (SEL), Objeto de Aprendizagem (OA) e Ambientes Virtuais de Aprendizagem (AVA). Recursos Educacionais Abertos (REA). Avaliação e produção de projetos educativos em &#8203;Software&#8203; e Hardware Livre ou Aberto.";;"""* Analisar o movimento Software Livre e seus desdobramentos na Sociedade da Informação;
* Conceituar Software livre (SL) e suas derivações;
* Relacionar argumentos sobre a relação SL, inclusão digital e democratização conhecimento;
* Definir Cultura Livre e sua relação com propriedade intelectual por meio de licenças e formatos abertos;
* Conhecer e utilizar ferramentas e recursos educacionais abertos (REA);
* Estabelecer critérios para avaliação e produção de projetos educativos livres.""";História do movimento Software Livre. Software Livre, inclusão digital e democratização conhecimento. Cultura Livre. Recursos Educacionais Abertos (REA). Ferramentas e recursos digitais sob licenças livres  Software Educativo Livre (SEL), Objeto de Aprendizagem (OA) e Ambientes Virtuais de Aprendizagem (AVA). Avaliação e produção de projetos educativos em Software e Hardware Livre ou Aberto.;;;2023;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
175913512;133795010;72719;0;OPTATIVO;GRADUAÇÃO;72719;MÓDULO;IMD1303;G;ESTUDOS DE MERCADO;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;;;Mercado: definições, componentes, necessidade do estudo. Macro e micro ambientes. Pesquisa de mercado. Bussiness Intelligence. Concorrência e importância do benchmarking. Mapeamento de hábitos, comportamentos e jornada dos consumidores. ;;a definir;a definir;;;2023;1;Presencial;;optativaNova;naodefinido;optativa;naodefinido
133804577;133804382;66440;1;OBRIGATÓRIO;GRADUAÇÃO;66440;MÓDULO;IMD1004;G;PENSAMENTO COMPUTACIONAL;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;( DIM0123 ) OU ( IMD0019 ) ;;;Introdução ao pensamento computacional: decomposição, reconhecimento de padrões, abstração, algoritmo (sequência de passos e formas de representação). Raciocínio lógico (dedutivo, indutivo e abdutivo) e lógico-matemático (problemas e jogos). Programação visual: princípios de programação, programas simples, programas intermediários, reutilização de código, compilação dos conceitos anteriores. Programação textual com linguagem procedural de alto nível: princípios de programação, programas simples, reutilização de código.;;Fornecer ao discente os elementos necessários para desenvolver o raciocínio lógico e pensamento estruturado necessários para o aprendizado da prática da programação de computadores.;Introdução ao pensamento computacional: decomposição, reconhecimento de padrões, abstração, algoritmo (sequência de passos e formas de representação). Raciocínio lógico (dedutivo, indutivo e abdutivo) e lógico-matemático (problemas e jogos). Programação visual: princípios de programação, programas simples, programas intermediários, reutilização de código, compilação dos conceitos anteriores. Programação textual com linguagem procedural de alto nível: princípios de programação, programas simples, reutilização de código.;;;2024;2;Presencial;;equivalente;equivalente;obrigatoria;obrigatoria
175851308;165191073;79468;0;OPTATIVO;GRADUAÇÃO;79468;ATIVIDADE;DIM0181;G;TREINAMENTO PARA COMPETIÇÕES DE INFORMÁTICA NO ENSINO BÁSICO;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;0;0;0;60;30;0;20;true;3;;;DIM0410 OU ECT2535 OU ( ( DIM0176 OU DIM0120 OU IMD0030 ) E ( DIM0117 OU IMD0039 ) ) ;;Desenvolvimento de prática extensionista. Produção de material didático (texto e vídeo) voltado à resolução de problemas de programação. Elaboração e execução de oficinas para o treinamento de alunos de Ensino Básico em Competições de Programação ;;A definir;A definir;;;2024;2;Presencial;;naodefinido;optativa;naodefinido;naodefinido
175913713;133797961;72726;0;OPTATIVO;GRADUAÇÃO;72726;MÓDULO;IMD1309;G;TRANSFORMAÇÃO DIGITAL;INSTITUTO METROPOLE DIGITAL;40;20;0;60;0;0;20;true;3;;;;;"voluções entre as eras agrícola, industrial e da informação. Mentalidade Digital x Mentalidade Industrial. Organizações Exponenciais; Revolução Digital; Impactos econômicos, educacionais, profissionais e sociais provocados pelas transformações digitais. Conceitos, tecnologias e negócios em nuvem, inteligência artificial, big data, Internet das coisas e industria 4.0. O fim da lei de Moore e a computação quântica. Investigação das possibilidades (potenciais alternativos) de futuros emergentes e pós-emergentes a partir de um corpo de literatura aprendida, conceitos, metodologias, práticas e processos encontrados na ciência, tecnologia e nos negócios, em contextos relacionados às Transformações Digitais. Aumentar a consciência sobre os fatos correntes para dar suporte à tomada de decisões a fim de promover um impacto positivo no mundo atual e futuro. ";;a definir;"Evoluções entre as eras agrícola, industrial e da informação. Mentalidade Digital x Mentalidade Industrial. Organizações Exponenciais; Revolução Digital; Impactos econômicos, educacionais, profissionais e sociais provocados pelas transformações digitais. Conceitos, tecnologias e negócios em nuvem, inteligência artificial, big data, Internet das coisas e industria 4.0. O fim da lei de Moore e a computação quântica. Investigação das possibilidades (potenciais alternativos) de futuros emergentes e pós-emergentes a partir de um corpo de literatura aprendida, conceitos, metodologias, práticas e processos encontrados na ciência, tecnologia e nos negócios, em contextos relacionados às Transformações Digitais. Aumentar a consciência sobre os fatos correntes para dar suporte à tomada de decisões a fim de promover um impacto positivo no mundo atual e futuro.";;;2024;2;Presencial;;optativaNova;naodefinido;optativa;obrigatoria
133798080;133797961;61121;0;OPTATIVO;GRADUAÇÃO;61121;MÓDULO;IMD0275;G;TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES F;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;A definir.;;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
133804397;133804382;26918;0;OPTATIVO;GRADUAÇÃO;26918;DISCIPLINA;DIM0093;G;TOPICOS ESPECIAIS EM COMPUTACAO IV;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;30;0;0;30;0;0;20;true;3;;;;;"Este componente cobre temas de Computação não contemplados em
outros componentes curriculares, podendo variar a cada oferta de turma.
A área de Computação é extremamente dinâmica e requer que, além de
um conjunto fixo de componentes obrigatórios e optativos com ementa
pré-definida, se tenha a flexibilidade de oferecer ao aluno exposição a
temas inovadores e de tendências atuais que, mais tarde, após algum
amadurecimento, podem vir a ser introduzidos como componentes
optativos. Para permitir que o aluno participe de turmas de diferentes
temas, no mesmo ou em diferentes semestres, é necessário termos um
conjunto de códigos para que temas diferentes sejam oferecidos com
códigos diferentes pela coordenação do curso de forma rotativa ao longo
do tempo. Este é o quarto componente de 30 horas-aula desta sequência.";;O Programa será adicionado posteriormente;O Programa será adicionado posteriormente;O Programa será adicionado posteriormente;;2016;1;Presencial;;optativa;optativa;optativa;naodefinido
137509079;133795010;70970;0;OPTATIVO;GRADUAÇÃO;70970;MÓDULO;IMD0112;G;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS III;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;ECT1530 ;;;Noções gerais sobre pesquisa científica. Leitura e escrita de gêneros discursivos acadêmicos: fichamento, resumo, resenha, projeto de pesquisa, artigo científico. Aspectos linguístico-textuais na prática de escrita acadêmica. Adequação às normas brasileiras (NBRs) da Associação Brasileira de Normas Técnicas.;;a definir.;a definir;;;2024;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
133804604;133804382;21783;7;OBRIGATÓRIO;GRADUAÇÃO;21783;DISCIPLINA;DIM0437;G;LINGUAGENS DE PROGRAMACAO: CONCEITOS E PARADIGMAS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;( DIM0304 ) ;( DIM0601 E ( IMD0040 OU DIM0116 ) ) OU ( DIM0606 E DIM0176 ) ;;Sintaxe e semântica. Tipos e valores. Variáveis e amarração (binding). Sub-rotinas e Co-rotinas. Passagem de Parâmetros. Recursividade, paralelismo, sincronização. Paradigmas de programação: imperativo, funcional, lógico, orientado a objetos. Estudo comparativo de linguagens.;;"Objetivos 

A disciplina visa discutir os aspectos gerais relacionados ao projeto e 
implementação das diversas 
linguagens de programação. Aborda os vários domínios de programação, 
diferentes paradigmas 
de programação e as vantagens e desvantagens das soluções propostas por 
linguagens significativas 
de cada um desses paradigmas, com ênfase no paradigma Imperativo";"Conteúdo 

Aspectos Preliminares: conceitos básicos, domínios e paradigmas de 
programação, tradutores de linguagens. 
História das Linguagens de Programação. 
Descrição Sintática e Semântica. 
Análise Léxica e Sintática. 
Nomes, Vinculações, Ver. Tipos e Escopo. 
Tipos de Dados. 
Expressões e Instruções de Atribuição. 
Subprogramas. 
Fundamentos de Programação Funcional. 
Introdução à Linguagem Funcional Haskell. 
Haskell: Tipos Básicos e Programas Simples. 
Haskell: Padrões, Guardas, Operadores. 
Haskell: Tuplas e Listas. 
Fundamentos de Programação Lógica. 
Introdução à Linguagem Lógica Prolog. 
Prolog: Tipos Básicos e Programas Simples 
Prolog: Padrões, Recursividade e Backtracking. 

OBSERVACAO: Esta disciplina poderá ser ministrada no sistema de Aprendizado Orientado aa Resolucao de Problemas. Até 20% da carga horaria da disciplina poderá ser feita de forma nao presencial, correspondendo esta carga horaria aa resolucao dos problemas propostos para cada equipe.
";;;2024;2;Presencial;;naodefinido;obrigatoria;optativa;naodefinido
133795204;133795010;63933;0;OPTATIVO;GRADUAÇÃO;63933;MÓDULO;IMD0708;G;PROGRAMAÇÃO EM HARDWARE DE REDES;INSTITUTO METROPOLE DIGITAL;0;60;0;60;0;0;20;true;3;;;IMD0029 E IMD0042 E IMD0043 ;;Noções de Hardware. Customização e programação do kernel. Boot loaders. Libc e outras alternativas. Sistemas de arquivos raiz. Compilação cruzada. Programação para redes no kernel (interfaces de rede, transmissão e recepção de quadros, implementação dos protocolos de rede).;;Capacitar os alunos a entender o funcionamento de um hardware de rede, possibilitando o desenvolvimento prático de interfaces de comunicação entre dispositivos em uma rede local.;Noções de Hardware de Rede. Customização e programação do kernel do SO. Boot Loaders. Libc e outras alternativas. Sistemas de arquivos raiz. Compilação cruzada. Programação para redes no kernel. Interfaces de rede. Transmissão e recepção de quadros. Implementação dos protocolos de rede.;;;2019;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
171836145;171836029;78753;7;OBRIGATÓRIO;GRADUAÇÃO;78753;BLOCO;DCA3701;G;PROJETO DE SISTEMAS DE CONTROLE;DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO;0;0;0;90;0;0;0;false;3;;( DCA0216 ) OU ( DCA0206 ) ;( DCA3601 ) OU ( DCA0110 ) ;;;;;;;;;;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
179822772;133797961;80395;0;OPTATIVO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179322261;178736047;81385;0;OPTATIVO;GRADUAÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133804522;133804382;55054;0;OPTATIVO;GRADUAÇÃO;55054;MÓDULO;IMD0421;G;GESTÃO DA MUDANÇA ORGANIZACIONAL;INSTITUTO METROPOLE DIGITAL;45;15;0;60;0;0;20;false;3;;;( IMD0405 ) ;;Mudança Organizacional. Principais Teorias e Técnicas. Resistência a Mudança. Implicações Humanas e Éticas. Papeis na Gestão da Mudança. Liderança. Liderança Situacional. Dificuldades para exercer a Liderança. Liderança através do coaching. Práticas e Técnicas de coaching.;;a definir.;a definir.;;;2022;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
134044573;134044403;55060;0;OPTATIVO;GRADUAÇÃO;55060;MÓDULO;IMD0522;G;JOGOS DIGITAIS COMO FERRAMENTA PEDAGÓGICA;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;false;3;;;;;Jogos como recursos didáticos: Importância do lúdico, Reflexão sobre o brincar e o uso de jogos para educação, Jogos como ferramentas Narrativas ,Estratégias didáticas dos jogos. Objetivos pedagógicos dos jogos: Exploração do mundo real, Ensinamento de conceitos simples e complexos. Aspectos de desenvolvimento abordados pelos jogos: Desenvolvimento de processos psíquicos, Desenvolvimento do raciocínio lógico e da tomada de decisão. Jogo como fator de inclusão e descoberta de potencialidades. Caracterização de bons jogos educacionais. Jogos na sala de aula. Aprendizagem participativa: Competição e cooperação em harmonia. Projeto pedagógico de um jogo. Futuro da educação.;;a definir;a definir;;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
133795049;133795010;2054925;0;OPTATIVO;GRADUAÇÃO;2054925;DISCIPLINA;DIM0522;G;LINHAS DE PRODUTO DE SOFTWARE;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;;( IMD0040 OU DIM0116 ) ;;Introdução a Linhas de Produto de Software. Conceitos e Fundamentos na Área (Características, Pontos de Varia-ção, Variações). Modelagem e Gerência de Variabilidades. Processos de Desenvolvimento de Linhas de Produto de Software: Engenharia de Domínio e de Aplicação. Derivação Automática de Produtos de Software. Estratégias de Adoção de Linhas de Produto de Software (Extrativa, Reativa, Proativa). Técnicas para implementação de vari-ações em linhas de produto de software. ;;Os objetivos serão fornecidos pelo professor. ;Os objetivos serão fornecidos pelo professor. ;Os objetivos serão fornecidos pelo professor. ;;2016;2;Presencial;;optativaES;naodefinido;optativa;optativa
133798168;133797961;23538;0;OPTATIVO;GRADUAÇÃO;23538;DISCIPLINA;MAT0312;G;MATEMATICA PARA ENGENHARIA II;DEPARTAMENTO DE MATEMÁTICA;90;0;0;90;0;0;20;false;3;;( MAT0005 ) OU ( MAT0202 ) OU ( MAT0321 ) OU ( MAT0229 ) OU ( MAT0059 E MAT0060 ) OU ( MAT0346 ) OU ( MAT0341 ) OU ( ECT1202 ) OU ( ECT1212 ) ;( MAT0228 OU MAT0311 OU MAT0318 ) OU ( MAT0057 E MAT0058 ) OU ( MAT0345 ) OU ( MAT0340 ) OU ( IMD0024 ) ;;Vetores. Curvas e Superfícies no Espaço. Funções de Várias Variáveis. Fórmula de Taylor . Máximos e Mínimos de Funções de Várias Variáveis. Integrais Múltiplas. Integrais de Linha. Teorema da Divergência e de Stokes.;;Vetores. Curvas e Superfícies no Espaço. Funções de Várias Variáveis. Fórmula de Taylor . Máximos e Mínimos de Funções de Várias Variáveis. Integrais Múltiplas. Integrais de Linha. Teorema da Divergência e de Stokes.;"UNIDADE I: VETORES CURVAS E SUPERFÍCIES NO ESPAÇO
         1.1. Coordenadas Cartesianas no Espaço
         1.2. Produto Escalar. Normas de um Vetor. Distância entre dois Pontos
         1.3. Produto Vetorial. Produto Misto. Volumes de Paralelepípedos. Equações de Planos. Interseção de Planos
         1.4. Curvas no Espaço. O Vetor Velocidade e o Vetor Aceleração. Comprimento de Arco. Curvatura. Torção. Triedro de Frenet. Fórmula de Frenet.
         1.5. Espaços Euclidianos a n-dimensões (Rn). Caracterização do Rn como Espaço Vetorial. O Produto Escalar (Produto Interno). Propriedades do Produto Interno. Desigualdades de Cauchey-Schwarz. Norma de um Vetor e Propriedades. Distância entre dois Pontos. Desigualdades Triangular.  

UNIDADE II: FUNÇÕES DE VÁRIAS VARIÁVEIS
	2.1. Funções Escalares de Várias Variáveis;
        2.2. Gráficos de Funções de duas Variáveis, através de nível e das curvas Triangular;
        2.3. Derivadas Parciais. Derivadas Parciais de Ordem Superior e o Teorema de Schwarz;
        2.4. Derivada Direcional e Gradiente;
        2.5. Regra da Cadeia. Superfícies de nível e Plano Tangente;
        2.6. Funções Vetoriais de Várias Variáveis;
        2.7. A Diferencial como uma Aplicação Linear. 

UNIDADE III: FÓRMULA DE TAYLOR MÁXIMOS E MÍNIMOS DE FUNÇÕES DE VÁRIAS VARIÁVEIS
	3.1. Fórmula de Taylor. Resto de Lagrange e Resto Integral
        3.2. Máximos e Mínimos
        3.3. Caracterização de Máximos e Mínimos Locais
        3.4. Método do Multiplicadores de Lagrange.

UNIDADE IV: INTEGRAIS MÚLTIPLAS
	4.1. Somas de Riemann. Propriedades da Integral Múltipla. O Teorema de Fubini. (Integrais Repetidas)
        4.2. Sistemas de Coordenadas. O Teorema de Mudança de Variável;
        4.3. Coordenadas Polares. Coordenadas Cilíndricas. Coordenadas Esféricas;
        4.4. Integrais Impróprias;
        4.5. Cálculo de Áreas. Volumes. Massas. Cargas Elétricas. Centro de Massa. Momento de Inércia. Etc.

UNIDADE V: INTEGRAIS DE LINHA 
	5.1. Curvas Parametrizadas. Arcos. Definição e Propriedades da Integral de Linha. Trabalho;
        5.2. Regiões Planas. Teorema de Green
        5.3. Campos Gradientes. Potenciais. Independência do Caminho. Teorema de Conservação de Energia Mecânica;
        5.4. Divergente e Rotacional de um Espaço Vetorial;
        5.5. Formas Fechadas e Formas Exatas.

UNIDADE VI: TEOREMA DA DIVERGÊNCIA E DE STOKES
	6.1. Superfícies no Espaço. Parametrizações de Superfícies. Superfícies Regulares. Campo normal a uma Superfície Regular
        6.2. Integrais de Superfícies. Áreas de Superfícies. Fluxos através de Superfícies
	6.3. Teorema da Divergência e Aplicações
	6.5. Teorema de Stokes e Aplicações.

";;;2024;2;Presencial;;naodefinido;equivalente;optativa;naodefinido
105694161;105694093;2054914;7;OBRIGATÓRIO;GRADUAÇÃO;2054914;DISCIPLINA;DIM0511;G;ENGENHARIA DE REQUISITOS;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;45;15;0;60;0;0;20;false;3;;;( DIM0504 ) ;;O processo de engenharia de requisitos. Técnicas para descoberta e levantamento de requisitos. Linguagens e modelos para representar requisitos. Técnicas de análise e validação, incluindo casos de uso e dirigido a metas. Requisitos no contexto de engenharia de sistemas. Especificação de requisitos não funcionais. Negociação e reso-lução de conflitos em requisitos. Rastreamento e gerenciamento de mudanças em requisitos no ciclo de vida do software. Documentação de requisitos.;;"Apresentar as atividades, métodos e técnicas do processo de Engenharia de Requisitos.

COMPETÊNCIAS E HABILIDADES:
	Analisar e documentar informações, atentando para as necessidades dos interessados, os objetivos e regras do negócio
	Boa comunicação para elicitar, resolver conflitos e priorizar requisitos.
";"	Processo de engenharia de requisitos
	Tipos de requisitos
	Documentos de requisitos
	Técnicas de elicitação
	Modelagem e especificação de requisitos
	Validação e verificação
	Gerência de Requisitos
	Rastreabilidade
	Negociação e resolução de conflitos em requisitos";;;2024;2;Presencial;;obrigatoria;optativa;equivalente;equivalente
133798143;133797961;68482;0;OPTATIVO;GRADUAÇÃO;68482;MÓDULO;IMD0531;G;PRÁTICAS EDUCACIONAIS INOVADORAS COM TECNOLOGIAS DIGITAIS;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;"Habilidades e competências para o Século XXI. Inovação no contexto educacional. Tendências de tecnologias na educação: cultura maker, pensamento computacional, robótica educacional e tecnologias móveis. Metodologias ativas: Aprendizagem Baseada em Projetos; Aprendizagem por Pares; Design Thinking; Ensino Híbrido e Sala de Aula Invertida. Desenvolvimento de práticas e projetos inovadores em Educação.";;"""* Descrever habilidades e competências necessárias aos cidadãos do Século XXI;
* Reconhecer experiências inovadoras no contexto educacional;
* Identificar tendências de tecnologias na educação;
* Aplicar metodologias ativas com tecnologias digitais;
Desenvolver práticas e projetos inovadores em Educação com suporte de tecnologias digitais.""";"Habilidades e competências para o Século XXI. Inovação no contexto educacional. Tendências de tecnologias na educação: cultura maker, pensamento computacional, robótica educacional e tecnologias móveis. Metodologias ativas: Aprendizagem Baseada em Projetos; Aprendizagem por Pares; Design Thinking; Ensino Híbrido e Sala de Aula Invertida. Desenvolvimento de práticas e projetos inovadores em Educação.";;;2024;2;Presencial;;naodefinido;naodefinido;optativa;naodefinido
133795235;133795010;52664;3;OBRIGATÓRIO;GRADUAÇÃO;52664;MÓDULO;IMD0033;G;PROBABILIDADE;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;DIM0132 OU EST0322 OU ( EST0032 E EST0033 ) OU ( DCT1305 E BSI1305 ) OU IMD1113 ;IMD0024 E ( IMD1002 OU IMD0019 ) ;;Introdução à Probabilidade. Variáveis aleatórias discretas. Medidas resumo. Variáveis bidimensionais. Variáveis aleatórias contínuas.;;a definir;"1. Estatística Descritiva. 
1.1. Definição. 
1.2. Variáveis qualitativas e quantitativas. 
1.3. Medidas de tendência central, de dispersão, de achatamento e separatrizes.
1.4. Representação e organização de dados. 

2. Probabilidade.
2.1. Conceitos fundamentais.
2.2. Definição de Probabilidade.
2.3. Regras e teoremas básicos da probabilidade. 
2.4. Probabilidade do evento complementar.
2.5. Teorema da soma.
2.6. Probabilidade condicional. 
2.7. Teorema do produto.
2.8. Independência probabilística.

3. Variáveis aleatórias.
3.1. Conceitos e definições.
3.2. Variável aleatória discreta.
3.2.1. Função de probabilidade.
3.2.2. Função de distribuição acumulada
3.2.3. Esperança, variância e desvio padrão.
3.3. Variável aleatória contínua.
3.3.1. Função de probabilidade.
3.3.2. Função de distribuição acumulada
3.3.3. Esperança, variância e desvio padrão.

4. Distribuições de probabilidades discretas.
4.1. Bernoulli.
4.2. Binomial.
4.3. Geométrica.
4.4. Poisson.
4.5. Hipergeométrico.

5. Distribuições de probabilidades contínuas.
5.1. Normal.
5.2. Exponencial.
5.3. Qui-quadrado.
5.4. t de Student.
";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;obrigatoria;equivalente;obrigatoria;equivalente
